# Number of wavelengths (nwvl):
 132
# Number of radius (nsize):
   30
# Wavelength axis (wvl):
 0.424807E-07 0.407322E-07 0.391212E-07 0.376670E-07 0.362879E-07
 0.349764E-07 0.338366E-07 0.327489E-07 0.316507E-07 0.305656E-07
 0.297172E-07 0.288110E-07 0.279481E-07 0.271228E-07 0.262876E-07
 0.255341E-07 0.248876E-07 0.241945E-07 0.132517E-07 0.922938E-08
 0.745965E-08 0.658700E-08 0.611055E-08 0.583767E-08 0.567488E-08
 0.557478E-08 0.550314E-08 0.546501E-08 0.544467E-08 0.381504E-04
 0.150951E-03 0.913330E-03 0.459610E-03 0.884415E-04 0.149691E-04
 0.523267E-08 0.297296E-04 0.437993E-05 0.349380E-05 0.528144E-08
 0.108427E-05 0.825867E-05 0.373489E-04 0.140159E-03 0.484251E-03
 0.477899E-03 0.171023E-03 0.121862E-05 0.513658E-08 0.378397E-05
 0.365848E-04 0.610425E-04 0.475391E-04 0.189059E-04 0.528221E-08
 0.528319E-08 0.528406E-08
# Radius number     2
 0.155215E-04 0.113409E-04 0.928738E-05 0.819386E-05 0.725790E-05
 0.647129E-05 0.578708E-05 0.519327E-05 0.466970E-05 0.422946E-05
 0.382231E-05 0.346218E-05 0.315813E-05 0.288513E-05 0.262987E-05
 0.240301E-05 0.220809E-05 0.202487E-05 0.186711E-05 0.171683E-05
 0.158899E-05 0.146582E-05 0.136067E-05 0.126424E-05 0.117116E-05
 0.109155E-05 0.101381E-05 0.946822E-06 0.881875E-06 0.821961E-06
 0.770631E-06 0.723187E-06 0.676796E-06 0.633989E-06 0.592257E-06
 0.558316E-06 0.524495E-06 0.493172E-06 0.464115E-06 0.437136E-06
 0.410653E-06 0.387425E-06 0.364173E-06 0.344101E-06 0.323853E-06
 0.305083E-06 0.286699E-06 0.678388E-04 0.102086E-03 0.201416E-03
 0.190068E-03 0.107735E-03 0.105480E-03 0.143506E-03 0.166994E-03
 0.262266E-03 0.226906E-03 0.406441E-03 0.488434E-03 0.836149E-03
 0.701590E-02 0.244842E-01 0.422788E-01 0.175806E-01 0.100063E-02
 0.231239E-02 0.216465E-06 0.186969E-06 0.169921E-06 0.157311E-06
 0.147543E-06 0.138534E-06 0.130855E-06 0.124494E-06 0.118483E-06
 0.113198E-06 0.108191E-06 0.103586E-06 0.994302E-07 0.954829E-07
 0.917283E-07 0.884692E-07 0.853590E-07 0.822231E-07 0.791143E-07
 0.766927E-07 0.741057E-07 0.716366E-07 0.692753E-07 0.668893E-07
 0.647326E-07 0.628871E-07 0.609024E-07 0.296421E-07 0.181440E-07
 0.130857E-07 0.105870E-07 0.921800E-08 0.843334E-08 0.795276E-08
 0.765393E-08 0.745173E-08 0.732358E-08 0.724215E-08 0.495872E-04
 0.196179E-03 0.118714E-02 0.597353E-03 0.114943E-03 0.194535E-04
 0.684373E-08 0.386437E-04 0.569224E-05 0.454046E-05 0.688498E-08
 0.140935E-05 0.107333E-04 0.485386E-04 0.182141E-03 0.629334E-03
 0.621094E-03 0.222264E-03 0.158372E-05 0.668228E-08 0.491825E-05
 0.475549E-04 0.793332E-04 0.617833E-04 0.245703E-04 0.686879E-08
 0.686994E-08 0.687117E-08
# Radius number     3
 0.390555E-04 0.312177E-04 0.264915E-04 0.233695E-04 0.206976E-04
 0.184531E-04 0.165009E-04 0.148063E-04 0.133125E-04 0.120584E-04
 0.108930E-04 0.986628E-05 0.899912E-05 0.822046E-05 0.749224E-05
 0.684506E-05 0.628897E-05 0.576626E-05 0.531616E-05 0.488798E-05
 0.452211E-05 0.417097E-05 0.387105E-05 0.359594E-05 0.333050E-05
 0.310340E-05 0.288155E-05 0.269051E-05 0.250521E-05 0.233428E-05
 0.218783E-05 0.205215E-05 0.191988E-05 0.179784E-05 0.167882E-05
 0.158197E-05 0.148554E-05 0.139617E-05 0.131326E-05 0.123626E-05
 0.116074E-05 0.109446E-05 0.102811E-05 0.970836E-06 0.913277E-06
 0.859527E-06 0.807113E-06 0.886124E-04 0.133112E-03 0.262194E-03
 0.247427E-03 0.140378E-03 0.137423E-03 0.186839E-03 0.217354E-03
 0.341187E-03 0.295189E-03 0.528516E-03 0.635081E-03 0.108698E-02
 0.911915E-02 0.318237E-01 0.549686E-01 0.228665E-01 0.130152E-02
 0.300686E-02 0.608004E-06 0.523562E-06 0.474809E-06 0.438767E-06
 0.410839E-06 0.385098E-06 0.363133E-06 0.344950E-06 0.327766E-06
 0.312655E-06 0.298343E-06 0.285193E-06 0.273324E-06 0.261991E-06
 0.251270E-06 0.241968E-06 0.233089E-06 0.224141E-06 0.215253E-06
 0.208343E-06 0.200961E-06 0.193908E-06 0.187161E-06 0.180350E-06
 0.174183E-06 0.168916E-06 0.163244E-06 0.739772E-07 0.411334E-07
 0.266856E-07 0.195387E-07 0.156210E-07 0.133746E-07 0.119827E-07
 0.111122E-07 0.105373E-07 0.101485E-07 0.988525E-08 0.644469E-04
 0.254973E-03 0.154288E-02 0.776350E-03 0.149387E-03 0.252849E-04
 0.901589E-08 0.502241E-04 0.739823E-05 0.590138E-05 0.900615E-08
 0.183172E-05 0.139497E-04 0.630853E-04 0.236737E-03 0.817938E-03
 0.807226E-03 0.288874E-03 0.205837E-05 0.870632E-08 0.639107E-05
 0.618059E-04 0.103106E-03 0.802989E-04 0.319336E-04 0.893554E-08
 0.893728E-08 0.893813E-08
# Radius number     4
 0.104628E-03 0.875737E-04 0.755682E-04 0.666596E-04 0.590359E-04
 0.526320E-04 0.470624E-04 0.422276E-04 0.379659E-04 0.343882E-04
 0.310709E-04 0.281383E-04 0.256626E-04 0.234405E-04 0.213620E-04
 0.195155E-04 0.179287E-04 0.164374E-04 0.151531E-04 0.139316E-04
 0.128903E-04 0.118874E-04 0.110286E-04 0.102444E-04 0.948732E-05
 0.883942E-05 0.820678E-05 0.766182E-05 0.713304E-05 0.664553E-05
 0.622760E-05 0.584224E-05 0.546438E-05 0.511575E-05 0.477490E-05
 0.449888E-05 0.422384E-05 0.396893E-05 0.373239E-05 0.351282E-05
 0.329737E-05 0.310822E-05 0.291898E-05 0.275557E-05 0.259128E-05
 0.243842E-05 0.228869E-05 0.116411E-03 0.174209E-03 0.342064E-03
 0.322771E-03 0.183446E-03 0.179536E-03 0.243737E-03 0.283346E-03
 0.444303E-03 0.384415E-03 0.687646E-03 0.826109E-03 0.141336E-02
 0.118539E-01 0.413653E-01 0.715054E-01 0.297574E-01 0.169454E-02
 0.391150E-02 0.172238E-05 0.148107E-05 0.134196E-05 0.123861E-05
 0.115891E-05 0.108543E-05 0.102271E-05 0.970788E-06 0.921714E-06
 0.878570E-06 0.837701E-06 0.800165E-06 0.766268E-06 0.734068E-06
 0.703411E-06 0.676652E-06 0.651325E-06 0.625807E-06 0.600451E-06
 0.580741E-06 0.559681E-06 0.539550E-06 0.520284E-06 0.500850E-06
 0.483258E-06 0.468228E-06 0.452034E-06 0.197272E-06 0.103528E-06
 0.622908E-07 0.418979E-07 0.306988E-07 0.242766E-07 0.202757E-07
 0.177680E-07 0.161256E-07 0.149872E-07 0.141961E-07 0.837610E-04
 0.331382E-03 0.200523E-02 0.100900E-02 0.194155E-03 0.328624E-04
 0.120637E-07 0.652747E-04 0.961543E-05 0.767018E-05 0.118743E-07
 0.238074E-05 0.181299E-04 0.819869E-04 0.307656E-03 0.106301E-02
 0.104909E-02 0.375427E-03 0.267516E-05 0.113759E-07 0.830760E-05
 0.803266E-04 0.134002E-03 0.104358E-03 0.415018E-04 0.116418E-07
 0.116402E-07 0.116391E-07
# Radius number     5
 0.289631E-03 0.247883E-03 0.215557E-03 0.190142E-03 0.168391E-03
 0.150124E-03 0.134236E-03 0.120443E-03 0.108286E-03 0.980815E-04
 0.886181E-04 0.802519E-04 0.731904E-04 0.668518E-04 0.609224E-04
 0.556544E-04 0.511282E-04 0.468738E-04 0.432103E-04 0.397255E-04
 0.367552E-04 0.338940E-04 0.314514E-04 0.292119E-04 0.270503E-04
 0.252015E-04 0.233957E-04 0.218406E-04 0.203320E-04 0.189408E-04
 0.177488E-04 0.166492E-04 0.155710E-04 0.145765E-04 0.136070E-04
 0.128186E-04 0.120299E-04 0.113032E-04 0.106289E-04 0.100026E-04
 0.938796E-05 0.884865E-05 0.830878E-05 0.784244E-05 0.737391E-05
 0.693775E-05 0.651058E-05 0.154792E-03 0.229783E-03 0.447988E-03
 0.422694E-03 0.241294E-03 0.235982E-03 0.319290E-03 0.370624E-03
 0.579793E-03 0.501680E-03 0.895917E-03 0.107549E-02 0.183857E-02
 0.154111E-01 0.537718E-01 0.930507E-01 0.387613E-01 0.220945E-02
 0.509216E-02 0.489902E-05 0.420970E-05 0.381242E-05 0.351802E-05
 0.329006E-05 0.307953E-05 0.290062E-05 0.275244E-05 0.261233E-05
 0.248927E-05 0.237255E-05 0.226544E-05 0.216875E-05 0.207681E-05
 0.198931E-05 0.191347E-05 0.184108E-05 0.176818E-05 0.169569E-05
 0.163941E-05 0.157889E-05 0.152148E-05 0.146655E-05 0.141112E-05
 0.136093E-05 0.131805E-05 0.127184E-05 0.544893E-06 0.277355E-06
 0.159726E-06 0.101517E-06 0.695477E-07 0.512117E-07 0.397630E-07
 0.325780E-07 0.279041E-07 0.246152E-07 0.223041E-07 0.108855E-03
 0.430649E-03 0.260589E-02 0.131125E-02 0.252314E-03 0.427072E-04
 0.166683E-07 0.848276E-04 0.124963E-04 0.996821E-05 0.159139E-07
 0.309423E-05 0.235608E-04 0.106550E-03 0.399850E-03 0.138146E-02
 0.136334E-02 0.487887E-03 0.347682E-05 0.149526E-07 0.107958E-04
 0.104384E-03 0.174139E-03 0.135618E-03 0.539340E-04 0.152082E-07
 0.151990E-07 0.151910E-07
# Radius number     6
 0.814351E-03 0.704174E-03 0.614519E-03 0.542122E-03 0.480136E-03
 0.428060E-03 0.382775E-03 0.343458E-03 0.308796E-03 0.279706E-03
 0.252718E-03 0.228862E-03 0.208728E-03 0.190655E-03 0.173744E-03
 0.158719E-03 0.145812E-03 0.133677E-03 0.123229E-03 0.113289E-03
 0.104818E-03 0.966568E-04 0.896907E-04 0.833034E-04 0.771373E-04
 0.718643E-04 0.667131E-04 0.622778E-04 0.579744E-04 0.540058E-04
 0.506060E-04 0.474697E-04 0.443939E-04 0.415571E-04 0.387913E-04
 0.365427E-04 0.343021E-04 0.322261E-04 0.303004E-04 0.285126E-04
 0.267585E-04 0.252193E-04 0.236784E-04 0.223482E-04 0.210110E-04
 0.197664E-04 0.185479E-04 0.211037E-03 0.308087E-03 0.591674E-03
 0.558201E-03 0.321534E-03 0.314032E-03 0.422031E-03 0.488188E-03
 0.759909E-03 0.657657E-03 0.116989E-02 0.140250E-02 0.239348E-02
 0.200400E-01 0.699075E-01 0.121193E+00 0.505716E-01 0.288978E-02
 0.663917E-02 0.139653E-04 0.119941E-04 0.108589E-04 0.100177E-04
 0.936677E-05 0.876716E-05 0.825354E-05 0.783081E-05 0.743116E-05
 0.707990E-05 0.674685E-05 0.644118E-05 0.616526E-05 0.590274E-05
 0.565314E-05 0.543671E-05 0.523014E-05 0.502199E-05 0.481521E-05
 0.465462E-05 0.448302E-05 0.431886E-05 0.416196E-05 0.400263E-05
 0.385948E-05 0.373721E-05 0.360540E-05 0.153125E-05 0.768093E-06
 0.432326E-06 0.266213E-06 0.174988E-06 0.122642E-06 0.899416E-07
 0.694028E-07 0.560728E-07 0.466383E-07 0.399767E-07 0.141498E-03
 0.559759E-03 0.338708E-02 0.170435E-02 0.327958E-03 0.555134E-04
 0.244841E-07 0.110258E-03 0.162441E-04 0.129579E-04 0.220535E-07
 0.402289E-05 0.306242E-04 0.138489E-03 0.519705E-03 0.179555E-02
 0.177199E-02 0.634130E-03 0.451955E-05 0.199203E-07 0.140322E-04
 0.135673E-03 0.226335E-03 0.176269E-03 0.701004E-04 0.199848E-07
 0.199529E-07 0.199249E-07
# Radius number     7
 0.230321E-02 0.200198E-02 0.175019E-02 0.154409E-02 0.136760E-02
 0.121946E-02 0.109057E-02 0.978606E-03 0.879931E-03 0.796899E-03
 0.720028E-03 0.652173E-03 0.594889E-03 0.543442E-03 0.495271E-03
 0.452449E-03 0.415685E-03 0.381103E-03 0.351335E-03 0.323001E-03
 0.298859E-03 0.275587E-03 0.255734E-03 0.237528E-03 0.219946E-03
 0.204915E-03 0.190226E-03 0.177581E-03 0.165309E-03 0.153991E-03
 0.144298E-03 0.135355E-03 0.126583E-03 0.118492E-03 0.110604E-03
 0.104193E-03 0.978020E-04 0.918808E-04 0.863888E-04 0.812895E-04
 0.762870E-04 0.718968E-04 0.675012E-04 0.637073E-04 0.598931E-04
 0.563428E-04 0.528672E-04 0.302220E-03 0.427046E-03 0.795265E-03
 0.750100E-03 0.440184E-03 0.428745E-03 0.568089E-03 0.652830E-03
 0.100504E-02 0.870214E-03 0.153524E-02 0.183533E-02 0.312164E-02
 0.260684E-01 0.909026E-01 0.158073E+00 0.661692E-01 0.380354E-02
 0.867985E-02 0.398507E-04 0.342131E-04 0.309682E-04 0.285646E-04
 0.267050E-04 0.249924E-04 0.235314E-04 0.223223E-04 0.211798E-04
 0.201761E-04 0.192249E-04 0.183519E-04 0.175640E-04 0.168147E-04
 0.161020E-04 0.154841E-04 0.148944E-04 0.143005E-04 0.137101E-04
 0.132518E-04 0.127620E-04 0.122937E-04 0.118458E-04 0.113939E-04
 0.109847E-04 0.106354E-04 0.102588E-04 0.433922E-05 0.216110E-05
 0.120305E-05 0.729000E-06 0.468784E-06 0.319375E-06 0.226061E-06
 0.167416E-06 0.129373E-06 0.102398E-06 0.833046E-07 0.183922E-03
 0.727504E-03 0.440196E-02 0.221506E-02 0.426238E-03 0.721565E-04
 0.398684E-07 0.143299E-03 0.211200E-04 0.168475E-04 0.325742E-07
 0.523226E-05 0.398014E-04 0.179980E-03 0.675397E-03 0.233345E-02
 0.230284E-02 0.824101E-03 0.587608E-05 0.272818E-07 0.182371E-04
 0.176317E-03 0.294138E-03 0.229073E-03 0.911007E-04 0.266094E-07
 0.265104E-07 0.264228E-07
# Radius number     8
 0.650142E-02 0.566531E-02 0.496082E-02 0.437982E-02 0.388140E-02
 0.346286E-02 0.309808E-02 0.278125E-02 0.250164E-02 0.226702E-02
 0.204888E-02 0.185598E-02 0.169325E-02 0.154701E-02 0.141006E-02
 0.128833E-02 0.118381E-02 0.108537E-02 0.100073E-02 0.920096E-03
 0.851351E-03 0.784999E-03 0.728448E-03 0.676699E-03 0.626677E-03
 0.583911E-03 0.542088E-03 0.506092E-03 0.471120E-03 0.438882E-03
 0.411279E-03 0.385809E-03 0.360811E-03 0.337753E-03 0.315272E-03
 0.297000E-03 0.278787E-03 0.261910E-03 0.246255E-03 0.231720E-03
 0.217460E-03 0.204945E-03 0.192410E-03 0.181595E-03 0.170718E-03
 0.160594E-03 0.150682E-03 0.471781E-03 0.630045E-03 0.110687E-02
 0.104357E-02 0.634823E-03 0.615182E-03 0.793166E-03 0.899337E-03
 0.135487E-02 0.117403E-02 0.203536E-02 0.241951E-02 0.408380E-02
 0.339307E-01 0.118257E+00 0.206667E+00 0.870145E-01 0.507044E-02
 0.114089E-01 0.113821E-03 0.976758E-04 0.883903E-04 0.815155E-04
 0.761991E-04 0.713041E-04 0.671291E-04 0.636749E-04 0.604112E-04
 0.575445E-04 0.548281E-04 0.523354E-04 0.500856E-04 0.479463E-04
 0.459113E-04 0.441475E-04 0.424642E-04 0.407691E-04 0.390836E-04
 0.377757E-04 0.363777E-04 0.350410E-04 0.337626E-04 0.324728E-04
 0.313050E-04 0.303082E-04 0.292333E-04 0.123417E-04 0.612641E-05
 0.339274E-05 0.204087E-05 0.129785E-05 0.871801E-06 0.605243E-06
 0.437873E-06 0.329382E-06 0.252304E-06 0.197714E-06 0.239179E-03
 0.945841E-03 0.572269E-02 0.287968E-02 0.554160E-03 0.938332E-04
 0.747665E-07 0.186306E-03 0.274668E-04 0.219108E-04 0.534908E-07
 0.680990E-05 0.517475E-04 0.233969E-03 0.877976E-03 0.303331E-02
 0.299352E-02 0.107128E-02 0.764180E-05 0.394152E-07 0.237102E-04
 0.229200E-03 0.382358E-03 0.297778E-03 0.118425E-03 0.363876E-07
 0.360949E-07 0.358353E-07
# Radius number     9
 0.180819E-01 0.158224E-01 0.138874E-01 0.122835E-01 0.109041E-01
 0.974286E-02 0.872892E-02 0.784501E-02 0.706372E-02 0.640452E-02
 0.579331E-02 0.525239E-02 0.479566E-02 0.438469E-02 0.399844E-02
 0.365493E-02 0.336001E-02 0.308169E-02 0.284243E-02 0.261413E-02
 0.241974E-02 0.223188E-02 0.207182E-02 0.192493E-02 0.178280E-02
 0.166140E-02 0.154249E-02 0.144029E-02 0.134093E-02 0.124927E-02
 0.117083E-02 0.109841E-02 0.102731E-02 0.961724E-03 0.897696E-03
 0.845605E-03 0.793699E-03 0.745750E-03 0.701251E-03 0.659915E-03
 0.619350E-03 0.583738E-03 0.548044E-03 0.517241E-03 0.486265E-03
 0.457431E-03 0.429202E-03 0.836844E-03 0.103067E-02 0.164381E-02
 0.154873E-02 0.100194E-02 0.962904E-03 0.118485E-02 0.131129E-02
 0.189506E-02 0.164511E-02 0.275426E-02 0.323556E-02 0.537699E-02
 0.442201E-01 0.153890E+00 0.271243E+00 0.115448E+00 0.693370E-02
 0.151525E-01 0.325362E-03 0.279054E-03 0.252450E-03 0.232764E-03
 0.217549E-03 0.203542E-03 0.191602E-03 0.181729E-03 0.172400E-03
 0.164208E-03 0.156447E-03 0.149327E-03 0.142901E-03 0.136790E-03
 0.130978E-03 0.125942E-03 0.121136E-03 0.116297E-03 0.111484E-03
 0.107751E-03 0.103760E-03 0.999437E-04 0.962941E-04 0.926123E-04
 0.892787E-04 0.864343E-04 0.833660E-04 0.351626E-04 0.174289E-04
 0.962785E-05 0.577141E-05 0.365127E-05 0.243581E-05 0.167510E-05
 0.119755E-05 0.888067E-06 0.668008E-06 0.512144E-06 0.311119E-03
 0.122953E-02 0.743910E-02 0.374348E-02 0.720467E-03 0.122050E-03
 0.162701E-06 0.242224E-03 0.357473E-04 0.285177E-04 0.101359E-06
 0.887807E-05 0.672823E-04 0.304123E-03 0.114117E-02 0.394253E-02
 0.389082E-02 0.139241E-02 0.994550E-05 0.625239E-07 0.308267E-04
 0.297906E-03 0.496967E-03 0.387035E-03 0.153926E-03 0.524420E-07
 0.515935E-07 0.508401E-07
# Radius number    10
 0.483384E-01 0.425797E-01 0.375827E-01 0.334112E-01 0.297896E-01
 0.267275E-01 0.240324E-01 0.216618E-01 0.195635E-01 0.177954E-01
 0.161340E-01 0.146560E-01 0.134059E-01 0.122782E-01 0.112132E-01
 0.102627E-01 0.944663E-02 0.867317E-02 0.800827E-02 0.737141E-02
 0.682876E-02 0.630127E-02 0.585335E-02 0.544251E-02 0.504371E-02
 0.470307E-02 0.436847E-02 0.408105E-02 0.380094E-02 0.354234E-02
 0.332101E-02 0.311681E-02 0.291580E-02 0.273026E-02 0.254927E-02
 0.240227E-02 0.225547E-02 0.211936E-02 0.199306E-02 0.187574E-02
 0.176061E-02 0.165947E-02 0.155807E-02 0.147068E-02 0.138265E-02
 0.130069E-02 0.122042E-02 0.172010E-02 0.193698E-02 0.271105E-02
 0.255198E-02 0.180042E-02 0.171163E-02 0.197237E-02 0.210331E-02
 0.283596E-02 0.247005E-02 0.387808E-02 0.445173E-02 0.716906E-02
 0.577250E-01 0.200347E+00 0.358132E+00 0.155599E+00 0.995289E-02
 0.205385E-01 0.931584E-03 0.798035E-03 0.721536E-03 0.665003E-03
 0.621389E-03 0.581110E-03 0.546885E-03 0.518692E-03 0.492044E-03
 0.468647E-03 0.446473E-03 0.426140E-03 0.407787E-03 0.390320E-03
 0.373723E-03 0.359348E-03 0.345630E-03 0.331816E-03 0.318068E-03
 0.307419E-03 0.296025E-03 0.285132E-03 0.274713E-03 0.264203E-03
 0.254686E-03 0.246571E-03 0.237809E-03 0.100260E-03 0.496603E-04
 0.274073E-04 0.164000E-04 0.103493E-04 0.688241E-05 0.471133E-05
 0.334942E-05 0.246652E-05 0.183838E-05 0.139363E-05 0.405061E-03
 0.159920E-02 0.967171E-02 0.486727E-02 0.936981E-03 0.158895E-03
 0.398367E-06 0.315034E-03 0.465996E-04 0.371744E-04 0.222589E-06
 0.116164E-04 0.875211E-04 0.395363E-03 0.148335E-02 0.512454E-02
 0.505733E-02 0.180991E-02 0.129646E-04 0.113476E-06 0.400962E-04
 0.387237E-03 0.645965E-03 0.503075E-03 0.200085E-03 0.828427E-07
 0.804053E-07 0.782396E-07
# Radius number    11
 0.120165E+00 0.106898E+00 0.952236E-01 0.853845E-01 0.767476E-01
 0.693849E-01 0.628060E-01 0.570096E-01 0.518024E-01 0.473889E-01
 0.431898E-01 0.394186E-01 0.362201E-01 0.333104E-01 0.305320E-01
 0.280387E-01 0.258908E-01 0.238306E-01 0.220633E-01 0.203587E-01
 0.189051E-01 0.174851E-01 0.162744E-01 0.151578E-01 0.140668E-01
 0.131360E-01 0.122174E-01 0.114279E-01 0.106542E-01 0.993915E-02
 0.932802E-02 0.876208E-02 0.820325E-02 0.768667E-02 0.718166E-02
 0.677004E-02 0.635950E-02 0.597947E-02 0.562628E-02 0.529778E-02
 0.497505E-02 0.469113E-02 0.440582E-02 0.416018E-02 0.391213E-02
 0.368087E-02 0.345469E-02 0.401374E-02 0.419493E-02 0.513147E-02
 0.482532E-02 0.373938E-02 0.351636E-02 0.377414E-02 0.384866E-02
 0.472089E-02 0.413217E-02 0.585698E-02 0.645430E-02 0.979108E-02
 0.755703E-01 0.260847E+00 0.476816E+00 0.215459E+00 0.155514E-01
 0.289063E-01 0.266933E-02 0.228328E-02 0.206265E-02 0.190015E-02
 0.177492E-02 0.165985E-02 0.156178E-02 0.148091E-02 0.140454E-02
 0.133755E-02 0.127410E-02 0.121594E-02 0.116349E-02 0.111363E-02
 0.106620E-02 0.102517E-02 0.986007E-03 0.946577E-03 0.907266E-03
 0.876908E-03 0.844397E-03 0.813312E-03 0.783581E-03 0.753591E-03
 0.726200E-03 0.703102E-03 0.678145E-03 0.285938E-03 0.141593E-03
 0.781067E-04 0.467032E-04 0.294465E-04 0.195499E-04 0.133584E-04
 0.946812E-05 0.694953E-05 0.515818E-05 0.388808E-05 0.528346E-03
 0.208089E-02 0.125774E-01 0.633035E-02 0.121931E-02 0.207308E-03
 0.105100E-05 0.410040E-03 0.609550E-04 0.486446E-04 0.548463E-06
 0.153183E-04 0.113959E-03 0.514109E-03 0.192838E-02 0.666148E-02
 0.657414E-02 0.235286E-02 0.169595E-04 0.239476E-06 0.521998E-04
 0.503426E-03 0.839719E-03 0.653974E-03 0.260129E-03 0.149600E-06
 0.142621E-06 0.136419E-06
# Radius number    12
 0.274694E+00 0.246615E+00 0.221695E+00 0.200610E+00 0.181922E+00
 0.165948E+00 0.151599E+00 0.138761E+00 0.127050E+00 0.117181E+00
 0.107630E+00 0.989683E-01 0.915935E-01 0.848158E-01 0.782489E-01
 0.722954E-01 0.671536E-01 0.621428E-01 0.578469E-01 0.536390E-01
 0.500409E-01 0.464848E-01 0.434456E-01 0.406213E-01 0.378342E-01
 0.354519E-01 0.330737E-01 0.310306E-01 0.290094E-01 0.271299E-01
 0.255251E-01 0.240256E-01 0.225391E-01 0.211617E-01 0.198114E-01
 0.187168E-01 0.176097E-01 0.165800E-01 0.156207E-01 0.147259E-01
 0.138460E-01 0.130706E-01 0.122866E-01 0.116122E-01 0.109285E-01
 0.102908E-01 0.966505E-02 0.101331E-01 0.100868E-01 0.110911E-01
 0.104242E-01 0.872985E-02 0.814471E-02 0.825084E-02 0.807916E-02
 0.897791E-02 0.790347E-02 0.983286E-02 0.101873E-01 0.139586E-01
 0.993650E-01 0.339438E+00 0.641317E+00 0.311774E+00 0.275383E-01
